"annotation_id"	"annotator"	"assigned"	"cause"	"cost-push-time"	"cost-time"	"counter-narrative"	"created_at"	"demand-time"	"effect"	"expect-time"	"fiscal-time"	"govt-time"	"id"	"international-time"	"lead_time"	"monetary-time"	"narrative-type"	"other-cause-time"	"other-effect-time"	"purchase-time"	"rates-time"	"redistribution-time"	"savings-time"	"social-time"	"supply-time"	"temporality"	"text"	"trade-time"	"uncertain-time"	"updated_at"	"wage-time"
1804	"1"	"mh*"	""	""	""	"normal-narrative"	"2024-04-23T02:29:53.146162Z"	""	""	""	""	""	23543041	""	3.251	""	"none"	""	""	""	""	""	""	""	""	""	"Inflation is the target from which that question was supposed to be answered ."	""	""	"2024-04-23T02:29:53.146181Z"	""
1805	"1"	"mh*"	""	""	""	"normal-narrative"	"2024-04-23T02:30:19.233353Z"	""	"{""choices"":[""rates"",""future"",""savings""]}"	""	""	""	34120650	""	21.815	""	"effect"	""	""	""	"future"	""	"present"	""	""	"present"	"Investors have become increasingly concerned that record-high inflation amid the Russia-Ukraine war , coupled with the Federal Reserve 's plans to aggressively hike interest rates , could slow economic growth ."	""	""	"2024-04-23T02:30:19.233381Z"	""
1806	"1"	"mh*"	""	""	""	"normal-narrative"	"2024-04-23T02:31:04.373655Z"	""	""	""	""	""	814674	""	41.712	""	"none"	""	""	""	""	""	""	""	""	""	"While increased federal aid does not cause college price inflation , it can be a considerable factor ."	""	""	"2024-04-23T02:31:04.373673Z"	""
1807	"1"	"mh*"	"fiscal"	""	""	"normal-narrative"	"2024-04-23T02:31:44.643464Z"	""	"social"	""	"present"	""	70652632	""	36.897	""	"{""choices"":[""cause"",""effect""]}"	""	""	""	""	""	""	"future"	""	"future"	"Later , Williams said the "" Senate-Governor Kelly plan "" would put taxpayers on the hook for inflation forever ."	""	""	"2024-04-23T02:31:44.643484Z"	""
1808	"1"	"mh*"	""	""	""	"normal-narrative"	"2024-04-23T02:32:41.036899Z"	""	"{""choices"":[""savings"",""other-effect"",""present""]}"	""	""	""	90800736	""	52.845	""	"effect"	""	"present"	""	""	""	"present"	""	""	"future"	"Some cryptocurrencies , particularly market giant bitcoin , were touted as assets whose value would hold over time , which means they would be a good hedge against inflation ."	""	""	"2024-04-23T02:32:41.036921Z"	""
1809	"1"	"mh*"	""	""	""	"normal-narrative"	"2024-04-23T02:34:19.467500Z"	""	"savings"	""	""	""	31441259	""	94.779	""	"effect"	""	""	""	""	""	"present"	""	""	"future"	"In essence , you 're paying for the inflation protection with a lower interest rate ."	""	""	"2024-04-23T02:34:19.467531Z"	""
1810	"1"	"mh*"	""	""	""	"normal-narrative"	"2024-04-23T02:35:04.054618Z"	""	""	""	""	""	3597557	""	41.239	""	"none"	""	""	""	""	""	""	""	""	""	"Also , the Fed will release updated forecasts for growth , inflation , employment and interest rates from the Fed members ."	""	""	"2024-04-23T02:35:04.054668Z"	""
1811	"1"	"mh*"	""	""	""	"normal-narrative"	"2024-04-23T02:35:20.867019Z"	""	"purchase"	""	""	""	3690493	""	13.022	""	"effect"	""	""	"present"	""	""	""	""	""	"present"	"The orange lines show where that pay would be if it had kept up with inflation ."	""	""	"2024-04-23T02:35:20.867053Z"	""
1812	"1"	"mh*"	""	""	""	"normal-narrative"	"2024-04-23T02:35:35.100829Z"	""	""	""	""	""	84668261	""	10.824	""	"none"	""	""	""	""	""	""	""	""	""	"Pay in February continued to grow faster than inflation , but its rate of growth has slowed since the middle of last year ."	""	""	"2024-04-23T02:35:35.100861Z"	""
1813	"1"	"mh*"	"international"	""	""	"normal-narrative"	"2024-04-23T02:36:06.152758Z"	""	""	""	""	""	2790652	"present"	27.034	""	"cause"	""	""	""	""	""	""	""	""	"future"	"But the dollar rally is also a restraint against inflation , as well as a market signal of U.S. competitiveness relative to rival nations ."	""	""	"2024-04-23T02:36:06.152777Z"	""
1814	"1"	"mh*"	"expect"	""	""	"normal-narrative"	"2024-04-23T02:37:45.065667Z"	""	""	"present"	""	""	3169517	""	92.054	""	"cause"	""	""	""	""	""	""	""	""	"future"	"In general , to reach their inflation goals , central bankers often emphasize the benefits of having "" well-anchored "" inflation expectations ( see , for example , Bernanke 2007 , Draghi 2014 , and Williams 2014 ) ."	""	""	"2024-04-23T02:37:45.065686Z"	""
1815	"1"	"mh*"	""	""	""	"normal-narrative"	"2024-04-23T02:37:58.357291Z"	""	""	""	""	""	70708666	""	9.874	""	"none"	""	""	""	""	""	""	""	""	""	"Recently , Moore has said there is deflation in the United States , even though government statistics and the White House Council of Economic Advisers all say inflation is rising at about 2 percent a year ."	""	""	"2024-04-23T02:37:58.357319Z"	""
1816	"1"	"mh*"	"fiscal"	""	""	"normal-narrative"	"2024-04-23T02:38:20.321184Z"	""	""	""	"present"	""	86931246	""	17.235	""	"cause"	""	""	""	""	""	""	""	""	"future"	"IMF economist sees only ' transitory ' bump in inflation from U.S. stimulus  WASHINGTON ( Reuters ) - President Joe Biden 's $1.9 trillion U.S. stimulus plan could trigger a temporary bump in consumer prices , but inflation was not likely to last long , International Monetary Fund Chief Economist Gita Gopinath said in an interview broadcast on Friday ."	""	""	"2024-04-23T02:38:20.321210Z"	""
37	"5"	"qz"	"{""choices"":[""supply"",""future"",""expect""]}"	""	""	"counter_narrative"	"2024-01-19T20:14:18.687232Z"	""	""	"future"	""	""	70717358	""	608.697	""	"cause"	""	""	""	""	""	""	""	"future"	"future"	"In Composites , we continue to expect volume growth and strong operating performance to offset inflation ."	""	""	"2024-01-19T20:14:18.687251Z"	""
38	"5"	"qz"	""	""	""	"normal-narrative"	"2024-01-19T20:15:05.062839Z"	""	""	""	""	""	86222970	""	8.651	""	"none"	""	""	""	""	""	""	""	""	"general"	"1970 postal strike  In the United States , the first step towards privatization was undertaken in 1970 with the Nixon-backed postal "" reform "" proposal aimed at transforming the US Post Office Department into an "" independent "" Postal Authority while maintaining the ban on strikes for federal employees and proposing a wage increase below the rate of inflation ."	""	""	"2024-01-19T20:16:52.168682Z"	""
39	"5"	"qz"	"monetary"	""	""	"counter_narrative"	"2024-01-19T20:16:46.157348Z"	""	""	""	""	""	2040275	""	99.032	"future"	"cause"	""	""	""	""	""	""	""	""	"future"	"But unless the banks lend those deposits , or invest them , they do n't get into the economy , they do n't enter the money supply , and they do n't contribute to inflation ."	""	""	"2024-01-19T20:16:46.157376Z"	""
40	"5"	"qz"	""	""	""	"normal-narrative"	"2024-01-19T20:17:49.226627Z"	""	""	""	""	""	668808	""	4.008	""	"none"	""	""	""	""	""	""	""	""	"general"	"Supporters of hard money argue that the fact that paper money takes much less effort to create is actually a disadvantage because it makes paper money vulnerable to inflation ."	""	""	"2024-01-19T20:17:49.226653Z"	""
41	"5"	"qz"	""	""	""	"normal-narrative"	"2024-01-19T20:18:21.045517Z"	""	""	""	""	""	33179979	""	29.653	""	"none"	""	""	""	""	""	""	""	""	"present"	"But this year , Labor Day sales will be happening in the midst of an ongoing pandemic , inflation and supply chain disruptions . ("	""	""	"2024-01-19T20:18:21.045560Z"	""
42	"5"	"qz"	"monetary"	"present"	"present"	"normal-narrative"	"2024-01-19T20:24:39.567197Z"	""	"{""choices"":[""cost"",""present"",""rates"",""present"",""redistribution"",""trade"",""present"",""cost-push"",""present"",""social"",""present""]}"	""	""	""	23499445	""	382.067	"present"	"{""choices"":[""cause"",""effect""]}"	""	""	""	"present"	"present"	""	"present"	""	"present"	"Thus , this process of naira substitution for dollar revenue continuously promotes the presence of surplus naira and induces the disenabling environment of high inflation and interest rates , weaker exchange rate , increasing national debt , severely hamstrung industrial subsector , high rate of unemployment , increasing fuel subsidy , and widening gap between the rich and the poor ."	"present"	""	"2024-01-19T20:24:45.431748Z"	""
43	"5"	"qz"	""	""	""	"normal-narrative"	"2024-01-19T20:26:16.128963Z"	""	""	""	""	""	24847118	""	88.978	""	"none"	""	""	""	""	""	""	""	""	"present"	"Rising inflation was a dominant theme within Corporate America this past earnings season ."	""	""	"2024-01-19T20:26:16.128990Z"	""
44	"5"	"qz"	""	""	""	"normal-narrative"	"2024-01-19T20:26:40.091410Z"	""	""	""	""	""	22031327	""	22.71	""	"none"	""	""	""	""	""	""	""	""	"general"	"Researchers Stuart Rojstaczer and Christopher Healy have studied the rise of grade inflation since the 1980s as the share of A 's and B 's students continues to increase ."	""	""	"2024-01-19T20:26:40.091429Z"	""
45	"5"	"qz"	""	""	""	"normal-narrative"	"2024-01-19T20:26:58.120405Z"	""	""	""	""	""	15363872	""	16.677	""	"none"	""	""	""	""	""	""	""	""	"present"	"Moreover , subpar growth and inflation are not strictly a US-based problem , with these metrics remaining fairly listless throughout the developed world ."	""	""	"2024-01-19T20:26:58.120429Z"	""
46	"5"	"qz"	""	""	""	"normal-narrative"	"2024-01-19T20:28:47.553957Z"	""	""	""	""	""	1019082	""	108.098	""	"none"	""	""	""	""	""	""	""	""	"present"	"I suspect we will see the earnings differentials narrow more , at the same time that college costs continue to rise at rates greater than inflation ."	""	""	"2024-01-19T20:28:47.553976Z"	""
48	"5"	"qz"	""	""	""	"normal-narrative"	"2024-01-19T20:29:21.127936Z"	""	""	""	""	""	483020	""	2.599	""	"none"	""	""	""	""	""	""	""	""	"general"	"Inflation set out the initial conditions for the early universe to create similar sound waves in the cosmic fluid formed by matter and radiation , "" Hung said ."	""	""	"2024-01-19T20:29:21.127953Z"	""
47	"5"	"qz"	""	""	""	"normal-narrative"	"2024-01-19T20:29:16.465628Z"	""	"redistribution"	""	""	""	2040037	""	55.842	""	"effect"	""	""	""	""	"present"	""	""	""	"past"	"Younger taxpaying households have fallen behind , and they have lost wealth after adjusting for inflation ."	""	""	"2024-01-19T20:30:03.927777Z"	""
49	"5"	"qz"	""	""	""	"normal-narrative"	"2024-01-19T20:30:39.631294Z"	""	""	""	""	""	406856	""	6.918	""	"none"	""	""	""	""	""	""	""	""	"present"	"That 's a terrifying prospect for universities , which have depended on steadily rising tuition -- growing at more than twice the rate of inflation -- to cover costs ."	""	""	"2024-01-19T20:30:39.631312Z"	""
50	"5"	"qz"	""	""	""	"normal-narrative"	"2024-01-19T20:36:30.676518Z"	""	""	""	""	""	22648081	""	349.47	""	"none"	""	""	""	""	""	""	""	""	"general"	"Inflation assets have been in a correction or consolidation since a strong first half of 2016 , which followed several years of dramatic , poor performance ."	""	""	"2024-01-19T20:36:30.676537Z"	""
51	"5"	"qz"	""	""	""	"normal-narrative"	"2024-01-19T20:36:51.908091Z"	""	""	""	""	""	8918136	""	20.06	""	"none"	""	""	""	""	""	""	""	""	"general"	"Schools are caught between two colliding trends : The first is fanfare for even the mundane ; the Wall Street Journal once described it as "" ceremony inflation , making nearly every life passage from preschool graduation to post-graduate exams the focal point of festivities . """	""	""	"2024-01-19T20:36:51.908116Z"	""
52	"5"	"qz"	""	""	""	"normal-narrative"	"2024-01-19T20:38:10.671165Z"	""	"trade"	""	""	""	19960697	""	77.483	""	"effect"	""	""	""	""	""	""	""	""	"present"	"The bearish reading today "" could be another major blow to the dollar 's outlook , "" according to Konstantinos Anthis , researcher at ADS Securities , before the inflation release . """	"future"	""	"2024-01-19T20:38:10.671184Z"	""
53	"5"	"qz"	""	""	""	"normal-narrative"	"2024-01-19T20:38:53.717902Z"	""	"rates"	""	""	""	18664576	""	40.43	""	"effect"	""	""	""	"general"	""	""	""	""	"general"	"Lots of that so-called "" interest "" just accounts for inflation and is not true income ."	""	""	"2024-01-19T20:38:53.717933Z"	""
54	"5"	"qz"	""	""	""	"normal-narrative"	"2024-01-19T20:39:24.286834Z"	""	""	""	""	""	25941804	""	29.28	""	"none"	""	""	""	""	""	""	""	""	"general"	"Some home sellers would see huge savings under Treasury tax cut plan  The Treasury Department is exploring whether it can bypass congressional approval to index long-term capital gains to inflation ."	""	""	"2024-01-19T20:39:24.286853Z"	""
55	"5"	"qz"	"expect"	""	""	"normal-narrative"	"2024-01-19T20:40:25.478980Z"	""	""	"future"	""	""	3095859	""	58.532	""	"cause"	""	""	""	""	""	""	""	""	"future"	"Many Fed officials , as well as private-sector economists , believe that over time actual inflation tends to converge with where the public expects it to be ."	""	""	"2024-01-19T20:40:25.478999Z"	""
56	"5"	"qz"	""	""	""	"normal-narrative"	"2024-01-19T20:41:12.302427Z"	""	""	""	""	""	87044105	""	38.938	""	"none"	""	""	""	""	""	""	""	""	"future"	"Most EM currencies are trading lower this year amid growing bets that U.S. economic growth will ramp up quickly and spur policy tightening by the Federal Reserve , with inflation being one of the key factors to watch ."	""	""	"2024-01-19T20:41:23.505919Z"	""
57	"5"	"qz"	""	""	""	"normal-narrative"	"2024-01-19T20:41:44.202216Z"	""	""	""	""	""	34038883	""	19.139	""	"none"	""	""	""	""	""	""	""	""	"future"	"Republicans have warned it might exacerbate inflation and a key Democrat , Senator Joe Manchin III of West Virginia , has echoed those concerns ."	""	""	"2024-01-19T20:41:44.202235Z"	""
58	"5"	"qz"	""	""	""	"normal-narrative"	"2024-01-19T20:41:59.734707Z"	""	""	""	""	""	2885785	""	14.252	""	"none"	""	""	""	""	""	""	""	""	"general"	"Among the other major results , Paper XXIII of the series explores how the Planck data can constrain theories of cosmic inflation ; this paper currently puts the tightest constraints on inflation ."	""	""	"2024-01-19T20:41:59.734733Z"	""
59	"5"	"qz"	""	""	""	"normal-narrative"	"2024-01-19T20:56:33.840805Z"	""	""	""	""	""	2390850	""	872.531	""	"none"	""	""	""	""	""	""	""	""	"general"	"The great historian Gerald D. Feldman refers to Mann 's essay in his monumental The Great Disorder : Politics , Economics , and Society in the German Inflation ."	""	""	"2024-01-19T20:56:33.840831Z"	""
60	"5"	"qz"	""	""	""	"normal-narrative"	"2024-01-19T20:57:32.811271Z"	""	"{""choices"":[""purchase"",""future"",""savings""]}"	""	""	""	701742	""	57.814	""	"effect"	""	""	"future"	""	""	"present"	""	""	"future"	"An inflation-adjusted annuity neatly takes care of two significant risks that you face in retirement -- the risk of inflation and the risk of outliving your retirement savings ."	""	""	"2024-01-19T20:57:32.811290Z"	""
61	"5"	"qz"	""	""	""	"normal-narrative"	"2024-01-19T20:57:40.239821Z"	""	""	""	""	""	2370714	""	6.229	""	"none"	""	""	""	""	""	""	""	""	"present"	""" It is another confirmation of inflation , "" Hawking told BBC Radio 4 . """	""	""	"2024-01-19T20:57:40.239841Z"	""
62	"5"	"qz"	""	""	""	"normal-narrative"	"2024-01-19T20:58:06.246826Z"	""	""	""	""	""	873132	""	24.587	""	"none"	""	""	""	""	""	""	""	""	"general"	"They go on to show that cyclical universes and universes of eternal inflation both expand in this way ."	""	""	"2024-01-19T20:58:06.246851Z"	""
63	"5"	"qz"	""	""	""	"normal-narrative"	"2024-01-19T21:02:54.825818Z"	""	"rates"	""	""	""	89914541	""	287.329	""	"effect"	""	""	""	"future"	""	""	""	""	"present"	"Although inflation has now somewhat eased , officials have hinted that more hikes are underway ."	""	""	"2024-01-19T21:02:54.825845Z"	""
64	"5"	"qz"	"{""choices"":[""supply"",""present"",""fiscal"",""present"",""international""]}"	""	""	"normal-narrative"	"2024-01-19T21:05:49.822154Z"	""	""	""	"present"	""	13492961	"present"	172.672	""	"{""choices"":[""cause"",""foreign""]}"	""	""	""	""	""	""	""	"present"	"present"	"The country 's economic woes began with slowing Chinese demand for iron ore , soy and other commodities , compounded by unsustainable government stimulus efforts that sent inflation , public debt and deficits soaring ..  Policies aimed at correcting course were stymied by political gridlock linked to the massive corruption scandal centered on the state oil company , and by the move to impeach Ms. Rousseff ."	""	""	"2024-01-19T21:05:49.822179Z"	""
65	"5"	"qz"	""	""	""	"normal-narrative"	"2024-01-19T21:06:17.038942Z"	""	""	""	""	""	1277556	""	25.715	""	"none"	""	""	""	""	""	""	""	""	"general"	"In many ways , Volcker 's painful victory over inflation made today 's world possible ."	""	""	"2024-01-19T21:06:17.038962Z"	""
66	"5"	"qz"	""	""	""	"normal-narrative"	"2024-01-19T21:06:34.750109Z"	""	""	""	""	""	17751768	""	16.52	""	"none"	""	""	""	""	""	""	""	""	"general"	"( Source : measuringworth.com )  These figures are inflation-adjusted and consider dividend reinvestment ."	""	""	"2024-01-19T21:06:34.750130Z"	""
67	"5"	"qz"	""	""	""	"normal-narrative"	"2024-01-19T21:07:10.047949Z"	""	"purchase"	""	""	""	1235202	""	34.053	""	"effect"	""	""	"present"	""	""	""	""	""	"present"	"The inflation-adjusted price for the 1986 dinner is equal to $60 today ."	""	""	"2024-01-19T21:07:10.047977Z"	""
68	"5"	"qz"	""	""	""	"normal-narrative"	"2024-01-19T21:07:51.641999Z"	""	""	""	""	""	83248885	""	22.02	""	"none"	""	""	""	""	""	""	""	""	"present"	""" The economy is certainly giving good signs of stabilization ... and the same goes a little bit for inflation , "" Mersch told a financial conference in Frankfurt ."	""	""	"2024-01-19T21:07:51.642018Z"	""
69	"5"	"qz"	"{""choices"":[""monetary"",""present"",""fiscal""]}"	""	""	"normal-narrative"	"2024-01-19T21:27:08.611466Z"	""	""	""	"present"	""	7015936	""	1155.757	"present"	"cause"	""	""	""	""	""	""	""	""	"present"	"Last month , it extended its government bond-buying program and cut a key interest rate further into negative territory , measures it hopes will generate more economic growth and help get inflation back to target ."	""	""	"2024-01-19T21:27:08.611487Z"	""
